face,row,col,igm,smoothed_intensity
+X,112,174,0.4868915913779979,0.1942728983321113
+X,113,132,0.6554568267033687,0.1092291532494602
+X,113,133,0.7417662143214478,0.20216828630000758
+X,113,134,0.6486439685347544,0.28915144408515514
+X,113,149,0.5169058048497442,0.10060193290643404
+X,113,152,0.771885546973824,0.19268399915240902
+X,114,133,0.7226130986631294,0.17901187296294604
+X,114,134,0.7108930495366798,0.27978058319498494
+X,114,149,0.5123423667287856,0.10889601896430219
+X,114,152,0.7468599661177646,0.2012127653523168
+X,115,133,0.7451459094669709,0.19991373397842108
+X,115,134,0.627981030163258,0.2981208593632429
+X,115,149,0.4839065154063922,0.12142078523889523
+X,115,152,0.6581965097454946,0.21158122581944938
+X,116,131,0.4762135367731336,0.120566361942586
+X,116,133,0.647684302009701,0.2584175406949051
+X,116,152,0.5167632481365423,0.2131210386119006
+X,117,131,0.5887577470927058,0.11186597096620604
+X,117,132,0.6365198869197296,0.20027564494783723
+X,117,174,0.4822990612231121,0.20097851501017977
+X,118,132,0.6728276199876139,0.1771724808695545
+X,118,133,0.6219706585276722,0.2308859347271464
+X,118,135,0.48572914335084444,0.22849861864831553
+X,118,174,0.49933971182243153,0.20960507667850045
+X,119,132,0.5979007210032583,0.11003985470092216
+X,119,133,0.6349270186179247,0.1282043251842399
+X,119,135,0.540632142444001,0.18507572666237931
+X,119,136,0.4857885842578889,0.2621204716336748
+X,119,174,0.5023569735677454,0.19986500228151863
+X,120,135,0.6901306457489796,0.18203066139249274
+X,120,136,0.5854233103088503,0.2732194666513742
+X,121,135,0.7379363527966601,0.18881852383869155
+X,121,136,0.5534705748943436,0.27337771637295477
+X,121,158,0.5212195141155608,0.31948506853198816
+X,121,159,0.501634848543095,0.33810369614827374
+X,121,160,0.6280865220145356,0.2841289292814348
+X,122,135,0.6817787046958209,0.19556374550038905
+X,122,153,0.5793281242986102,0.30370966311346226
+X,122,155,0.4824254984203236,0.34521440278817056
+X,122,156,0.5136700519106194,0.3395094151643171
+X,122,157,0.5333531724464419,0.3543205094040678
+X,122,158,0.4944989538077963,0.39343490357078514
+X,122,160,0.6480236715709439,0.34947794183315345
+X,123,135,0.5934293252796727,0.2134563180772479
+X,123,146,0.5082886498497033,0.21891718075264033
+X,123,147,0.5184909127593386,0.30139794135297665
+X,123,153,0.5594471534300789,0.3540560245358583
+X,123,160,0.608023216654596,0.3752075978880066
+X,124,134,0.7046741279900353,0.16605076020935702
+X,124,135,0.48787769609890713,0.24084294747090212
+X,124,146,0.5746690208408595,0.22946434540195632
+X,124,147,0.5517605641998279,0.3238717877834534
+X,124,153,0.5186057916701351,0.35101461673568685
+X,124,160,0.6332914189119487,0.3613772316907026
+X,124,166,0.551906274191082,0.2279560734883944
+X,125,134,0.6792277532838885,0.16552120333875722
+X,125,135,0.4978330511887388,0.23605219493610913
+X,125,146,0.5612034577867945,0.23296432788180532
+X,125,147,0.5087133141311962,0.32229421574935724
+X,125,154,0.5216597738027112,0.3742558158577499
+X,125,160,0.6324538130092253,0.32497552757045206
+X,125,166,0.622666340483866,0.2432541437801759
+X,126,134,0.667199222859612,0.11887503605043684
+X,126,135,0.6058831734908111,0.190277036433958
+X,126,136,0.5402629176300847,0.24559519709100494
+X,126,146,0.4826824677328766,0.22002113356902286
+X,126,155,0.4674509923310087,0.42146470086097937
+X,126,157,0.4802063344840755,0.3683339446089703
+X,126,160,0.5468971341172669,0.2808282596260882
+X,126,166,0.6244215002233582,0.24291231990644718
+X,127,135,0.5813775899884213,0.14722519968532516
+X,127,136,0.5019112190613034,0.21217804652562458
+X,127,155,0.5322548116465469,0.3948475784098414
+X,127,156,0.49302199238706457,0.40416754894407164
+X,127,157,0.5711112644904625,0.31762572581082715
+X,127,166,0.5893118147890913,0.23293973503196205
+X,128,135,0.5714482669846702,0.14219217814441992
+X,128,156,0.5662391885138712,0.3313936742529751
+X,128,157,0.4709311076024202,0.2612691993522949
+X,128,166,0.5485617175830773,0.22507120745899237
+X,129,122,2.149530317216644,0.41741561563799245
+X,129,123,1.9925283901353434,0.5476324597097589
+X,129,124,2.098900496458502,0.451838161348601
+X,129,135,0.5920255536768675,0.17011005382755326
+X,129,151,0.5923350294374404,0.26057630701800805
+X,129,166,0.5272973460899761,0.22739456926904364
+X,129,167,0.4760371748320117,0.1265801622646971
+X,129,173,0.471078603575749,0.18698732996668962
+X,130,122,2.1012878972774334,0.60608504583487
+X,130,123,0.9374095375318814,0.7805318033663232
+X,130,124,2.0148664309660527,0.6269633751937136
+X,130,133,0.5006449620945339,0.11350021549964488
+X,130,134,0.6093267772957891,0.15881222840821602
+X,130,135,0.550584715326021,0.21632035290025167
+X,130,151,0.791399524341573,0.26881836634212786
+X,130,153,0.5229677697844282,0.3542976982596916
+X,130,166,0.5246234431341994,0.23113914811864242
+X,130,167,0.48357083937229506,0.12908104384865002
+X,130,173,0.5748914326730582,0.20118762612798863
+X,131,122,2.05004448114579,0.6362210235642982
+X,131,123,0.6114147990141261,0.8106677810957515
+X,131,124,2.0395457948368314,0.6408796085377688
+X,131,133,0.4953581314007034,0.15727105381883294
+X,131,134,0.5348699692236292,0.2153901676977484
+X,131,151,0.9037876440975675,0.2765870533963187
+X,131,152,0.5023920307867538,0.4130040675005788
+X,131,166,0.5351306338970359,0.22766421182811034
+X,131,173,0.6188399324799839,0.2051479483184005
+X,132,122,2.198155283815206,0.4806615614705535
+X,132,123,1.9595002073569219,0.6108784055423199
+X,132,124,2.2043755153639086,0.48104396141169015
+X,132,132,0.5248732490885226,0.10133885075324327
+X,132,133,0.5746784087061959,0.17580359816807165
+X,132,134,0.5120269665703515,0.24613708827400066
+X,132,151,0.8893119234788769,0.252826130114523
+X,132,152,0.6767845267016036,0.37935951412379304
+X,132,153,0.566524628755909,0.3911788995920753
+X,132,166,0.5422529755594672,0.22176716842181293
+X,132,173,0.6163655323733115,0.19856975430109977
+X,133,133,0.6321730863404786,0.19635039205134555
+X,133,134,0.5254857278055254,0.27107919108177897
+X,133,151,0.7209008993515433,0.20273899064874967
+X,133,152,0.7602785383809757,0.2864040461597213
+X,133,153,0.7222374979353494,0.2964629395761079
+X,133,166,0.542897962999631,0.22004369988568978
+X,133,173,0.5863547748914547,0.19126985055164836
+X,134,131,0.6231999878077533,0.10416584178098946
+X,134,132,0.6176076251630948,0.17155925666736938
+X,134,133,0.5322690839488942,0.23551945595153606
+X,134,166,0.5389001075370845,0.2198819818522743
+X,134,173,0.5366219903733518,0.1897598993106445
+X,135,131,0.67003156713889,0.1507048890207985
+X,135,132,0.4799283820084965,0.22011411599490932
+X,135,166,0.533685499742155,0.2159721147877495
+X,135,173,0.4705941125664694,0.20506626747393425
+X,136,131,0.736614854874446,0.16610947083468824
+X,136,166,0.5303747885553295,0.21126890057996017
+X,136,174,0.7030113792935102,0.16012781676984378
+X,137,131,0.813808550695867,0.17924314690481702
+X,137,132,0.48541708164906494,0.27281969085141505
+X,137,166,0.5293380384203767,0.2086185566692083
+X,137,174,0.6289579734997706,0.18189007439947255
+X,138,131,0.8634416545788455,0.19161944308762452
+X,138,132,0.4981654297671545,0.28973155524607314
+X,138,166,0.5242050655315025,0.2086708303543747
+X,138,174,0.5509433668801732,0.16928823338926738
+X,139,131,0.8898483813089051,0.20600421432578328
+X,139,132,0.48514444776697324,0.30217891917046613
+X,139,166,0.49324413758022745,0.21599931909560224
+X,140,131,0.9184150247454567,0.21110997923631222
+X,140,132,0.5053730564263754,0.3111221328308289
+X,141,123,0.859330852456173,0.24069973926681185
+X,141,131,0.9555646949571706,0.21444069143434055
+X,141,132,0.5574048860712401,0.32331190544540467
+X,142,122,1.160095893313108,0.24679292474176023
+X,142,123,0.5468191358447264,0.3560621970933902
+X,142,131,0.9797714908666998,0.23457657672237406
+X,142,132,0.5643296823328791,0.3420413303838219
+X,142,153,0.4670050474757169,0.2647234022160999
+X,143,122,1.2081313248762315,0.28278794055534756
+X,143,131,0.9757979085109911,0.24889276606069402
+X,143,132,0.5276563584328277,0.3514194871953032
+X,144,122,1.1562777458090499,0.2860417673284798
+X,144,131,0.9496854978676849,0.2490366788679123
+X,144,132,0.5023507852210454,0.34854990387104473
+X,145,122,1.0537147731871628,0.23547493133639144
+X,145,123,0.744203310000187,0.313445758345667
+X,145,131,0.8643578425364983,0.23982578405764024
+X,145,132,0.47947121274300747,0.3330685591676095
+X,145,152,0.5497569090627141,0.22974845780930933
+X,146,122,0.8015754041948625,0.13521659988268103
+X,146,123,0.7387185492150312,0.17283322869610274
+X,146,129,0.5022206545162954,0.06743328077901757
+X,146,131,0.7351858051464931,0.2363228915777744
+X,146,152,0.6340010915083101,0.24329329748849784
+X,147,129,0.6261953045778933,0.09989356844497917
+X,147,130,0.7604892265235205,0.18726946163207553
+X,147,131,0.625642135167401,0.2700126963257556
+X,147,149,0.5325705642364079,0.22628423183378182
+X,147,152,0.669197322220139,0.2465762296080151
+X,148,130,0.7431815192024673,0.23363295685620092
+X,148,149,0.581437814469645,0.2508444751681306
+X,148,152,0.6565788143627911,0.24452411077136302
+X,149,130,0.7125135792323201,0.25313963875911666
+X,149,149,0.5342194581165303,0.2725954506364323
+X,149,152,0.6302255050006478,0.2485378651437893
+X,150,130,0.7080309594711809,0.2317248365505709
+X,150,149,0.47978430047886106,0.2663511760947064
+X,150,152,0.6444286187224438,0.25901435418009777
+X,151,130,0.6523788219219243,0.18985794019336005
+X,151,152,0.7066199982929874,0.26386477214869813
+X,152,130,0.5969685553903259,0.18486982192571658
+X,152,149,0.4675065045441149,0.2413808692127928
+X,152,152,0.7530345936787713,0.2592927621358134
+X,153,130,0.5221908390089494,0.2041685366054077
+X,153,152,0.741594073902093,0.2504975431602761
+X,154,130,0.48915495290643424,0.2139560163986415
+X,154,152,0.7139744459081394,0.24679804424695606
+X,155,130,0.6629429228296992,0.19590672225220512
+X,155,131,0.5525337958058121,0.28111931096530535
+X,155,152,0.7168759186170699,0.24880758134568176
+X,156,130,0.818432136482348,0.1656632805232394
+X,156,131,0.6938021575826449,0.28024212171354135
+X,156,152,0.7405299819631933,0.24998446243623543
+X,157,130,0.864090574706388,0.15131801087484256
+X,157,131,0.7471095281720241,0.2690660363066479
+X,157,152,0.7496442237967614,0.24637354145912718
+X,158,130,0.8831767411572244,0.15903535517015654
+X,158,131,0.7534564411690012,0.27316532575796204
+X,158,152,0.7259745949951231,0.2376960092275298
+X,158,159,0.5065964636369589,0.25108296971389615
+X,159,130,0.9120798082171231,0.17118372967727247
+X,159,131,0.7736365085754496,0.28951840059057343
+X,159,152,0.6805082359666892,0.2303621164520794
+X,159,159,0.5377873402160847,0.24885845602191103
+X,159,167,0.5142867941624528,0.24991525655876903
+X,159,168,0.49453552668365786,0.14936209711187864
+X,159,177,0.6394252045042496,0.14423075524666612
+X,160,130,0.9381744479296857,0.17546093377558747
+X,160,131,0.781192475023931,0.2980131013511383
+X,160,152,0.6247102522236876,0.2287096047690368
+X,160,159,0.5586911323106689,0.24372637163865554
+X,160,163,0.5230414262414514,0.22519120329314277
+X,160,167,0.5275777818627012,0.25651671095252887
+X,160,168,0.5228727133732208,0.15257776419140423
+X,160,177,0.6816247190450272,0.16865928069936378
+X,161,130,0.949472964653918,0.19416777206028168
+X,161,131,0.7316661759975438,0.3107915862577172
+X,161,152,0.5560837058712148,0.23695459502070187
+X,161,159,0.5631440970719401,0.2408687398785187
+X,161,163,0.5450336925471461,0.23676583143535063
+X,161,167,0.5273146371141947,0.25814106799285996
+X,161,168,0.4876818282779692,0.1560898188275089
+X,161,177,0.7290748447476049,0.17928936702988238
+X,162,130,0.9055851079750187,0.22300617433773678
+X,162,131,0.62131584873843,0.3276927844651756
+X,162,152,0.4740718046197916,0.2525557772591983
+X,162,159,0.547673931581342,0.23952615070537195
+X,162,163,0.49752145942861165,0.24698811400385887
+X,162,167,0.4890467262746624,0.25086738422744725
+X,162,177,0.7136978449777839,0.18777320774160508
+X,163,130,0.7784899842969244,0.24439863967052647
+X,163,131,0.4977178195773389,0.33302564729477657
+X,163,159,0.5286961348796091,0.2393307498789638
+X,163,177,0.6033764843541862,0.19136468771760395
+X,163,178,0.532778798707989,0.11415373131205364
+X,164,122,0.5911930133458438,0.10902713986065252
+X,164,127,0.8189552380184798,0.21231203993672154
+X,164,128,0.7279410318268839,0.22271551668064227
+X,164,130,0.6358965065021657,0.28013340718794527
+X,164,159,0.5108838458853997,0.242201836878472
+X,164,179,0.495354936857654,0.12391987932952633
+X,165,122,0.6393625505634353,0.19042457470996213
+X,165,123,0.5599516978319539,0.21746952840695266
+X,165,124,0.5368062931074874,0.20545815092989564
+X,165,130,0.47544123899613916,0.33276627481306287
+X,165,156,0.4955662298615055,0.22484937099920632
+X,165,159,0.4908502705244258,0.2479365220652978
+X,165,180,0.5559233289784514,0.11571578711048998
+X,166,122,0.5190063264453366,0.23057046562989902
+X,166,126,0.6056384004164096,0.22349665779642497
+X,166,127,0.7119453336144409,0.22619773997739748
+X,166,128,0.6912901177997536,0.23583165147388924
+X,166,129,0.6425820595457914,0.2838157296255742
+X,166,130,0.5398517414998932,0.3537267943538289
+X,166,156,0.518663494949713,0.21582424389543534
+X,166,180,0.5394964479046895,0.13819864028287324
+X,167,123,0.5282717182081276,0.2178824054603488
+X,167,130,0.9255710454382254,0.2898540341627959
+X,167,131,0.5582681169546612,0.37039530162815537
+X,167,156,0.4968941064427444,0.21694996928072943
+X,167,180,0.48796493456321327,0.14489412053517275
+X,168,121,0.6571786678998477,0.1579472298233139
+X,168,130,0.9487019714633499,0.20091683529888202
+X,168,131,0.7077273139312241,0.3019711615169654
+X,169,131,0.6852238799414733,0.2635072162473695
+X,169,183,0.562834712859067,0.13016547880211216
+X,170,130,0.884171093747946,0.18426500587946307
+X,170,131,0.728511751893344,0.2908867939851955
+X,170,145,0.47650925038511815,0.2411752727355469
+X,171,121,0.6390003937979113,0.20813036484783867
+X,171,123,0.6876058459860236,0.15887327705799803
+X,171,130,0.9358306573460459,0.22850706269108922
+X,171,131,0.6807392646256394,0.33715882510091705
+X,171,145,0.47466225403470824,0.24266343182041128
+X,171,184,0.51960790629118,0.150093766349841
+X,172,121,0.6177169467565677,0.2240420141946432
+X,172,130,0.9812551374373418,0.23476876520540824
+X,172,131,0.6759600678679313,0.3517976743049294
+X,172,171,0.5150720872700706,0.2384855910673841
+X,173,121,0.7066837859117955,0.18827901302627315
+X,173,123,0.6386021518749283,0.1839713465758081
+X,173,130,0.9896973876581189,0.22435588775399423
+X,173,131,0.7334951123224268,0.349306063483348
+X,173,169,0.47793248564161966,0.2037756738804919
+X,173,171,0.5037697746305445,0.22932855035346564
+X,173,184,0.49595014058904563,0.21429903743927517
+X,174,123,0.4852406527039112,0.1700267264527432
+X,174,130,0.9828428575244408,0.2430293626064628
+X,174,131,0.759337017207132,0.3661784569436702
+X,174,153,0.5428748200726545,0.24290450750493936
+X,174,169,0.48425474744728225,0.20249160003338623
+X,174,185,0.8376525286216612,0.20483217917258656
+X,175,127,1.0061789282752933,0.23694752949055142
+X,175,129,0.9248600772629045,0.24211876534566998
+X,175,130,0.8926676585908097,0.3213217763038221
+X,175,131,0.6293220842599582,0.4166779025131937
+X,175,153,0.6358641607396537,0.23404528440735528
+X,175,185,0.71198135643916,0.25447244403045033
+X,176,125,0.6498919664283965,0.23876213465088209
+X,176,126,0.5055814539376446,0.3103046898853534
+X,176,153,0.6555468264540228,0.22913052537723347
+X,176,183,0.48102322136327197,0.24916371671399357
+X,176,185,0.5290773888767701,0.2590177770887135
+X,176,186,0.7488113728175657,0.1693178342732571
+X,177,121,0.5564895450390183,0.16481698733804176
+X,177,125,0.5364765001287077,0.26002919203312724
+X,177,126,0.7023492043298881,0.2820475685450525
+X,177,127,0.8113696531218545,0.27319546342924117
+X,177,128,0.7744709924345742,0.28853097280953865
+X,177,129,0.7089517838502184,0.3258781383938879
+X,177,130,0.6528445998125165,0.349150441145373
+X,177,131,0.5749195935214327,0.3698635340183444
+X,177,153,0.6315652197161111,0.225056519991132
+X,177,186,0.6215622697399663,0.18112182587290546
+X,178,123,0.7111332461363618,0.11357840334175805
+X,178,128,0.9929394678230417,0.14691206619238853
+X,178,129,0.9506669714351871,0.19238557649813068
+X,178,130,0.7926934283974739,0.24456813310769474
+X,178,131,0.5452393295467379,0.3094619660316368
+X,178,153,0.5973107401709694,0.22552034852376246
+X,178,186,0.6040167585793856,0.198705683508171
+X,179,131,0.5815535277221474,0.2923440567145061
+X,179,153,0.5613860567941095,0.23567192696705372
+X,179,157,0.46958708412148753,0.22021892638604482
+X,179,186,0.6619487712928982,0.22774757066824183
+X,180,130,0.7956833507692694,0.19772840966302854
+X,180,131,0.5340275459153242,0.28787264383774125
+X,180,153,0.5174605978902386,0.2516757416543328
+X,180,186,0.7079013267410016,0.24639552706412818
+X,181,130,0.818794818045721,0.24323338657982688
+X,181,131,0.477774881705352,0.30655502928077055
+X,181,153,0.46868476919288227,0.26092535670295497
+X,181,186,0.7236419555589275,0.2695687615220091
+X,182,129,0.9559717861997844,0.17285893959468254
+X,182,130,0.8301976549949446,0.29156076223247995
+X,182,131,0.5326678964831664,0.35350983893581595
+X,182,184,0.4754456974135182,0.26082681352344017
+X,182,186,0.652619283381974,0.28903939445007
+X,183,129,0.9356531901697598,0.24361097139193985
+X,183,130,0.7505159070190366,0.3461320430434214
+X,183,184,0.6188954533720574,0.25429298982329374
+X,183,186,0.49994315453327476,0.2859693002277061
+X,183,187,0.806402981929955,0.19350293449085612
+X,184,126,0.8912473435799312,0.20072544780928406
+X,184,127,0.8346817397758733,0.26446101257969845
